# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.742625895623e+07       1.441465881469e-12       2.424288604016e-02       1.131383910130e+09       1.425608038314e+04       5.197967351687e-04       3.909909665449e+11       1.399646133329e-02       7.564287696049e+17       5.057225060237e+13       2.763202399924e+14       3.454741400534e-08       5.232738900059e+17       1.280029552101e+18       1.280029552101e+18       4.265675532036e+17      -7.038679966548e+19       8.388614163113e-05       6.651272506865e-02 
       2.723560959685e+07       1.461716173660e-12       2.441257540704e-02       1.115710300351e+09       1.425608021345e+04       5.234353077106e-04       3.882730493309e+11       1.409442907035e-02       7.356142787725e+17       4.952492946068e+13       2.705978126578e+14       3.454741400534e-08       5.088750727953e+17       1.244809474310e+18       1.244809474310e+18       4.148297838559e+17      -6.797422236520e+19       8.392506282291e-05       6.648450047574e-02 
       2.704628550610e+07       1.482250943979e-12       2.458345244850e-02       1.100253831521e+09       1.425608004257e+04       5.270993501956e-04       3.855740252853e+11       1.419308247632e-02       7.153725358299e+17       4.849929771191e+13       2.649938933624e+14       3.454741400534e-08       4.948724647564e+17       1.210558493777e+18       1.210558493777e+18       4.034150001954e+17      -6.564433894584e+19       8.396398555521e-05       6.645632041650e-02 
       2.685827747160e+07       1.503074188674e-12       2.475552547367e-02       1.085011495339e+09       1.425607987050e+04       5.307890409124e-04       3.828937630752e+11       1.429242634941e-02       6.956877805972e+17       4.749490618177e+13       2.595060278759e+14       3.454741400534e-08       4.812551634872e+17       1.177249945018e+18       1.177249945018e+18       3.923143146948e+17      -6.339431496775e+19       8.400290983953e-05       6.642818496720e-02 
       2.667157634498e+07       1.524189960129e-12       2.492880285354e-02       1.069980325182e+09       1.425607969722e+04       5.345045593977e-04       3.802321322806e+11       1.439246552138e-02       6.765446865641e+17       4.651131499812e+13       2.541318127938e+14       3.454741400534e-08       4.680125665845e+17       1.144857896276e+18       1.144857896276e+18       3.815190843829e+17      -6.122141314569e+19       8.404183568748e-05       6.640009420500e-02 
       2.648617304149e+07       1.545602367649e-12       2.510329301731e-02       1.055157395526e+09       1.425607952273e+04       5.382460864450e-04       3.775890033883e+11       1.449320485782e-02       6.579283489564e+17       4.554809339828e+13       2.488688944846e+14       3.454741400534e-08       4.551343633894e+17       1.113357129334e+18       1.113357129334e+18       3.710209041152e+17      -5.912299001868e+19       8.408076311074e-05       6.637204820796e-02 
       2.630205853951e+07       1.567315578264e-12       2.527900445057e-02       1.040539821380e+09       1.425607934702e+04       5.420138041132e-04       3.749642477853e+11       1.459464925832e-02       6.398242731313e+17       4.460481954044e+13       2.437149680591e+14       3.454741400534e-08       4.426105269588e+17       1.082723119878e+18       1.082723119878e+18       3.608116000300e+17      -5.709649273407e+19       8.411969212110e-05       6.634404705502e-02 
       2.611922388014e+07       1.589333817538e-12       2.545594570074e-02       1.026124757721e+09       1.425607917008e+04       5.458078957357e-04       3.723577377524e+11       1.469680365679e-02       6.222183632922e+17       4.368108031885e+13       2.386677763609e+14       3.454741400534e-08       4.304313062591e+17       1.052932018408e+18       1.052932018408e+18       3.508832231838e+17      -5.513945594175e+19       8.415862273041e-05       6.631609082602e-02 
       2.593766016677e+07       1.611661370391e-12       2.563412537347e-02       1.011909398942e+09       1.425607899190e+04       5.496285459292e-04       3.697693464586e+11       1.479967302161e-02       6.050969115132e+17       4.277647118294e+13       2.337251089780e+14       3.454741400534e-08       4.185872185737e+17       1.023960631667e+18       1.023960631667e+18       3.412280433623e+17      -5.324949879494e+19       8.419755495062e-05       6.628817960173e-02 
       2.575735856462e+07       1.634302581932e-12       2.581355213624e-02       9.978909783055e+08       1.425607881247e+04       5.534759406028e-04       3.671989479544e+11       1.490326235594e-02       5.884465870665e+17       4.189059596015e+13       2.288848012746e+14       3.454741400534e-08       4.070690421198e+17       9.957864045835e+17       9.957864045835e+17       3.318385430621e+17      -5.142432205366e+19       8.423648879377e-05       6.626031346378e-02 
       2.557831030031e+07       1.657261858306e-12       2.599423471656e-02       9.840667674053e+08       1.425607863179e+04       5.573502669667e-04       3.646464171657e+11       1.500757669794e-02       5.722544260429e+17       4.102306668240e+13       2.241447334435e+14       3.454741400534e-08       3.958678088684e+17       9.683874027115e+17       9.683874027115e+17       3.227074116371e+17      -4.966170528757e+19       8.427542427198e-05       6.623249249476e-02 
       2.540050666148e+07       1.680543667550e-12       2.617618190379e-02       9.704340756349e+08       1.425607844984e+04       5.612517135419e-04       3.621116298879e+11       1.511262112101e-02       5.565078212586e+17       4.017350341620e+13       2.195028295771e+14       3.454741400534e-08       3.849747975619e+17       9.417422951534e+17       9.417422951534e+17       3.138275396068e+17      -4.795950417463e+19       8.431436139749e-05       6.620471677816e-02 
       2.522393899631e+07       1.704152540464e-12       2.635940254549e-02       9.569902496644e+08       1.425607826662e+04       5.651804701688e-04       3.595944627799e+11       1.521840073405e-02       5.411945124385e+17       3.934153409625e+13       2.149570567587e+14       3.454741400534e-08       3.743815269234e+17       9.158303379528e+17       9.158303379528e+17       3.051920131206e+17      -4.631564789239e+19       8.435330018260e-05       6.617698639840e-02 
       2.504859871311e+07       1.728093071489e-12       2.654390555290e-02       9.437326729236e+08       1.425607808212e+04       5.691367280166e-04       3.570947933579e+11       1.532492068167e-02       5.263025766711e+17       3.852679436251e+13       2.105054241721e+14       3.454741400534e-08       3.640797490538e+17       8.906313579434e+17       8.906313579434e+17       2.967941085750e+17      -4.472813659868e+19       8.439224063970e-05       6.614930144085e-02 
       2.487447727995e+07       1.752369919605e-12       2.672969990272e-02       9.306587650928e+08       1.425607789632e+04       5.731206795929e-04       3.546124999894e+11       1.543218614451e-02       5.118204191251e+17       3.772892740061e+13       2.061459822297e+14       3.454741400534e-08       3.540614430093e+17       8.661257370441e+17       8.661257370441e+17       2.886272873781e+17      -4.319503899865e+19       8.443118278130e-05       6.612166199178e-02 
       2.470156622418e+07       1.776987809235e-12       2.691679462987e-02       9.177659816009e+08       1.425607770923e+04       5.771325187526e-04       3.521474618877e+11       1.554020233942e-02       4.977367640216e+17       3.694758378558e+13       2.018768217188e+14       3.454741400534e-08       3.443188085568e+17       8.422943969839e+17       8.422943969839e+17       2.806851908595e+17      -4.171448999524e+19       8.447012661998e-05       6.609406813845e-02 
       2.452985713206e+07       1.801951531167e-12       2.710519883476e-02       9.050518131298e+08       1.425607752083e+04       5.811724407079e-04       3.496995591054e+11       1.564897451975e-02       4.840406458546e+17       3.618242132885e+13       1.976960729651e+14       3.454741400534e-08       3.348442601007e+17       8.191187844496e+17       8.191187844496e+17       2.729616353184e+17      -4.028468842011e+19       8.450907216842e-05       6.606651996904e-02 
       2.435934164832e+07       1.827265943481e-12       2.729492168328e-02       8.925137851261e+08       1.425607733110e+04       5.852406420371e-04       3.472686725292e+11       1.575850797561e-02       4.707214008539e+17       3.543310492835e+13       1.936019050143e+14       3.454741400534e-08       3.256304207764e+17       7.965808566402e+17       7.965808566402e+17       2.654506072101e+17      -3.890389484241e+19       8.454801943939e-05       6.603901757269e-02 
       2.419001147578e+07       1.852935972500e-12       2.748597239952e-02       8.801494573194e+08       1.425607714005e+04       5.893373206947e-04       3.448546838736e+11       1.586880803409e-02       4.577686586817e+17       3.469930642178e+13       1.895925248300e+14       3.454741400534e-08       3.166701167068e+17       7.746630672197e+17       7.746630672197e+17       2.581462584628e+17      -3.757042945266e+19       8.458696844578e-05       6.601156103952e-02 
       2.402185837496e+07       1.878966613743e-12       2.767836027851e-02       8.679564232475e+08       1.425607694766e+04       5.934626760210e-04       3.424574756754e+11       1.597988005957e-02       4.451723343587e+17       3.398070444290e+13       1.856661765086e+14       3.454741400534e-08       3.079563714169e+17       7.533483526566e+17       7.533483526566e+17       2.510429019252e+17      -3.628267001910e+19       8.462591920053e-05       6.598415046061e-02 
       2.385487416361e+07       1.905362932901e-12       2.787209467715e-02       8.559323097877e+08       1.425607675393e+04       5.976169087514e-04       3.400769312879e+11       1.609172945395e-02       4.329226204118e+17       3.327698428074e+13       1.818211405100e+14       3.454741400534e-08       2.994824004020e+17       7.326201189386e+17       7.326201189386e+17       2.441350069379e+17      -3.503904991415e+19       8.466487171672e-05       6.595678592801e-02 
       2.368905071640e+07       1.932130066823e-12       2.806718501779e-02       8.440747766954e+08       1.425607655884e+04       6.018002210266e-04       3.377129348753e+11       1.620436165691e-02       4.210099792378e+17       3.258783774183e+13       1.780557329049e+14       3.454741400534e-08       2.912416058449e+17       7.124622286534e+17       7.124622286534e+17       2.374171950276e+17      -3.383805620853e+19       8.470382600750e-05       6.592946753475e-02 
       2.352437996445e+07       1.959273224511e-12       2.826364079010e-02       8.323815161479e+08       1.425607636238e+04       6.060128164022e-04       3.353653714069e+11       1.631778214618e-02       4.094251356778e+17       3.191296301519e+13       1.743683046373e+14       3.454741400534e-08       2.832275714793e+17       6.928589884247e+17       6.928589884247e+17       2.308842357190e+17      -3.267822783059e+19       8.474278208613e-05       6.590219537486e-02 
       2.336085389498e+07       1.986797688138e-12       2.846147154924e-02       8.208502522960e+08       1.425607616455e+04       6.102548998588e-04       3.330341266519e+11       1.643199643780e-02       3.981590697954e+17       3.125206454015e+13       1.707572408017e+14       3.454741400534e-08       2.754340575938e+17       6.737951366945e+17       6.737951366945e+17       2.245310424630e+17      -3.155815378891e+19       8.478173996596e-05       6.587496954335e-02 
